carId,make,model,seriesYear,price,engineSize,tankCapacity,bodyType,seatingCapacity,transmission
15937,SUBARU,LIBERTY,2004,50990,3.0L,64L,4D SEDAN,5,5AESS
15825,SUBARU,OUTBACK,2004,46490,3.0L,64L,4D WAGON,5,5ASS
15949,SUBARU,OUTBACK,2004,53490,3.0L,64L,4D WAGON,5,5ASS
15826,SUBARU,FORESTER,2004,41490,2.5L,60L,4D WAGON,5,4A
17544,NISSAN,PULSAR,2004,23890,1.8L,60L,5D HATCHBACK,5,4A
17539,NISSAN,PULSAR,2004,21990,1.8L,50L,4D SEDAN,5,4A
17542,NISSAN,PULSAR,2004,22990,1.8L,50L,4D SEDAN,5,4A
17344,MAZDA,MX-5,2004,40530,1.8L,48L,2D CONVERTIBLE,2,6M
17345,MAZDA,MX-5,2004,45490,1.8L,48L,2D CONVERTIBLE,2,6M
16515,TOYOTA,ECHO,2004,16490,1.3L,45L,3D HATCHBACK,5,4A
16519,TOYOTA,ECHO,2004,18490,1.5L,45L,4D SEDAN,5,4A
17514,TOYOTA,PRIUS,2004,37990,1.5L,45L,5D HATCHBACK,5,CVT
17413,MITSUBISHI,PAJERO,2004,62990,3.8L,90L,4D WAGON,7,5ASPM
17408,MITSUBISHI,PAJERO,2004,55590,3.8L,90L,4D WAGON,7,5ASPM
17414,MITSUBISHI,PAJERO,2004,51590,3.2L,90L,4D WAGON,7,5ASPM
15003,MERCEDES-BENZ,SLK,2004,86900,1.8L,70L,2D CONVERTIBLE,2,5ATS
16366,MINI,COOPER,2004,32650,1.6L,50L,2D HATCHBACK,4,5M
17632,HOLDEN,RODEO,2004,43990,3.5L,76L,CREW CAB P/UP,5,4A
17606,HOLDEN,RODEO,2004,32990,3.0L,76L,CREW CAB P/UP,5,5M
15220,CHRYSLER,VOYAGER,2004,62980,3.3L,75L,4D WAGON,7,4A
15208,CHRYSLER,GRAND VOYAGER,2004,59090,3.3L,75L,4D WAGON,7,4A
15197,CHRYSLER,VOYAGER,2004,53490,3.3L,75L,4D WAGON,7,4A
14814,LAND ROVER,DISCOVERY,2004,71450,4.0L,93L,4D WAGON,7,4A
17323,HOLDEN,MONARO,2004,59950,5.7L,75L,2D COUPE,4,6M
17773,FORD,TERRITORY,2004,49490,4.0L,75L,4D WAGON,5,4ASSS
17758,FORD,TERRITORY,2004,53490,4.0L,75L,4D WAGON,5,4ASSS
17768,FORD,TERRITORY,2004,44790,4.0L,75L,4D WAGON,5,4ASSS
17765,FORD,TERRITORY,2004,48790,4.0L,75L,4D WAGON,5,4ASSS
17761,FORD,TERRITORY,2004,38990,4.0L,75L,4D WAGON,5,4ASSS
17767,FORD,TERRITORY,2004,42990,4.0L,75L,4D WAGON,5,4ASSS
16247,DAEWOO,KALOS,2004,16990,1.5L,45L,5D HATCHBACK,5,4A
17901,NISSAN,X-TRAIL,2004,35990,2.5L,60L,4D WAGON,5,4A
17888,NISSAN,X-TRAIL,2004,33990,2.5L,60L,4D WAGON,5,4A
17908,NISSAN,X-TRAIL,2004,35990,2.5L,60L,4D WAGON,5,5M
17892,NISSAN,X-TRAIL,2004,41990,2.5L,60L,4D WAGON,5,4A
17906,NISSAN,X-TRAIL,2004,40490,2.5L,60L,4D WAGON,5,4A
16857,HYUNDAI,GETZ,2004,15780,1.5L,45L,5D HATCHBACK,5,5M
16865,HYUNDAI,GETZ,2004,13780,1.3L,45L,3D HATCHBACK,5,5M
17172,MITSUBISHI,MAGNA,2004,38990,3.5L,70L,4D SEDAN,5,5ASPM
17216,MITSUBISHI,MAGNA,2004,35110,3.5L,71L,4D SEDAN,5,4ASPM
15618,HOLDEN,ASTRA,2004,23990,1.8L,52L,4D SEDAN,5,5M
15590,HOLDEN,ASTRA,2004,31690,1.8L,52L,5D HATCHBACK,5,4A
15580,HOLDEN,ASTRA,2004,20990,1.8L,52L,5D HATCHBACK,5,5M
15591,HOLDEN,ASTRA,2004,19990,1.8L,52L,5D HATCHBACK,5,5M
15602,HOLDEN,ASTRA,2004,45990,2.2L,52L,2D CONVERTIBLE,4,5M
15612,HOLDEN,ASTRA,2004,36990,2.0L,52L,3D HATCHBACK,5,5M
15595,HOLDEN,ASTRA,2004,23490,1.8L,52L,3D HATCHBACK,5,4A
16144,KIA,K2700,2004,22500,2.7L,65L,C/CHAS,3,5M
17164,MITSUBISHI,MAGNA,2004,35110,3.5L,71L,4D SEDAN,5,4ASPM
17174,MITSUBISHI,MAGNA,2004,42490,3.5L,65L,4D SEDAN,5,5ASPM
15417,HONDA,JAZZ,2004,22490,1.5L,42L,5D HATCHBACK,5,5M
17315,HOLDEN,MONARO,2004,60990,5.7L,75L,2D COUPE,4,6M
15633,HSV,AVALANCHE,2004,69990,5.7L,75L,4D WAGON,5,4A
15815,HOLDEN,BERLINA,2004,42390,3.8L,75L,4D SEDAN,5,4A
16001,HOLDEN,CALAIS,2004,50660,3.8L,75L,4D SEDAN,5,4A
16352,HOLDEN,COMMODORE,2004,26790,3.8L,70L,UTILITY,2,4A
16330,HOLDEN,COMMODORE,2004,40510,3.8L,75L,4D WAGON,5,4A
16502,HOLDEN,CREWMAN,2004,51990,5.7L,68L,CREW CAB UTILITY,5,4A
16285,HOLDEN,COMMODORE,2004,32740,3.8L,75L,4D SEDAN,5,4A
15502,HOLDEN,ADVENTRA,2004,56990,5.7L,75L,4D WAGON,5,4A
16362,HOLDEN,COMMODORE,2004,39130,3.8L,75L,4D SEDAN,5,4A
16501,HOLDEN,CREWMAN,2004,39040,3.8L,68.5L,CREW CAB UTILITY,5,4A
16280,HOLDEN,COMMODORE,2004,50490,5.7L,75L,4D SEDAN,5,6M
15996,HOLDEN,CALAIS,2004,52660,3.6L,75L,4D SEDAN,5,5AAS
16499,HOLDEN,CREWMAN,2004,51990,5.7L,68L,CREW CAB UTILITY,5,4A
16345,HOLDEN,COMMODORE,2004,33160,3.6L,75L,4D SEDAN,5,4A
16504,HOLDEN,CREWMAN,2004,46890,5.7L,68.5L,CREW CAB UTILITY,5,6M
16303,HOLDEN,COMMODORE,2004,38990,3.6L,75L,4D SEDAN,5,5AAS
16904,TOYOTA,HILUX,2004,35470,3.4L,66L,DUAL CAB P/UP,5,5M
15009,MERCEDES-BENZ,ML,2004,99900,5.0L,83L,4D WAGON,5,5ATS
15044,MERCEDES-BENZ,A190,2004,42900,1.9L,54L,5D HATCHBACK,5,5MSeq
15037,MERCEDES-BENZ,C180,2004,62490,1.8L,70L,4D SEDAN,5,5ATS
15035,MERCEDES-BENZ,C200,2004,68790,1.8L,70L,4D SEDAN,5,5ATS
15631,HSV,GRANGE,2004,87250,5.7L,75L,4D SEDAN,5,4A
16804,FORD,FIESTA,2004,14490,1.6L,45L,3D HATCHBACK,5,5M
16805,FORD,FIESTA,2004,21290,1.6L,45L,3D HATCHBACK,5,4A
15072,RENAULT,MEGANE,2004,34990,2.0L,60L,5D HATCHBACK,5,6M
16263,HOLDEN,COMBO,2004,17490,1.6L,52L,VAN,2,5M
15753,HOLDEN,BARINA,2004,16990,1.4L,44L,3D HATCHBACK,5,4A
15791,HOLDEN,BARINA,2004,19990,1.4L,44L,5D HATCHBACK,5,4A
15792,HOLDEN,BARINA,2004,22490,1.8L,44L,3D HATCHBACK,5,5M
15777,HOLDEN,BARINA,2004,22490,1.8L,44L,3D HATCHBACK,5,5M
16543,HYUNDAI,ELANTRA,2004,20980,2.0L,55L,5D HATCHBACK,5,4A
16540,HYUNDAI,ELANTRA,2004,23990,2.0L,55L,5D HATCHBACK,5,5M
16508,HOLDEN,CRUZE,2004,22490,1.5L,41L,4D WAGON,5,4A
15642,HSV,CLUBSPORT,2004,60350,5.7L,75L,4D SEDAN,5,6M
15656,HSV,CLUBSPORT,2004,69690,5.7L,75L,4D SEDAN,5,4A
16579,FORD,ESCAPE,2004,31990,2.3L,61L,4D WAGON,5,4A
16582,FORD,ESCAPE,2004,31990,2.3L,61L,4D WAGON,5,4A
17838,HOLDEN,VECTRA,2004,45990,3.2L,61L,5D HATCHBACK,5,5M
17403,MITSUBISHI,OUTLANDER,2004,31990,2.4L,60L,4D WAGON,5,4ASPM
17400,MITSUBISHI,OUTLANDER,2004,37490,2.4L,60L,4D WAGON,5,4ASPM
17394,MITSUBISHI,OUTLANDER,2004,32490,2.4L,60L,4D WAGON,5,4ASPM
17395,MITSUBISHI,OUTLANDER,2004,36390,2.4L,60L,4D WAGON,5,4ASPM
16436,TOYOTA,COROLLA,2004,21840,1.8L,55L,4D SEDAN,5,4A
16441,TOYOTA,COROLLA,2004,21840,1.8L,55L,5D HATCHBACK,5,4A
16442,TOYOTA,COROLLA,2004,23840,1.8L,55L,5D HATCHBACK,5,4A
16451,TOYOTA,COROLLA,2004,26090,1.8L,55L,4D SEDAN,5,4A
16387,TOYOTA,COROLLA,2004,29990,1.8L,55L,5D HATCHBACK,5,6M
15025,MERCEDES-BENZ,VITO,2005,48380,2.1L,75L,5D VAN,5,5A
15148,PEUGEOT,206,2005,32990,1.6L,50L,2D CABRIOLET,4,5M
17826,HYUNDAI,TUCSON,2005,25990,2.0L,58L,4D WAGON,5,4ASc
17749,HYUNDAI,TERRACAN,2005,37490,2.9L,75L,4D WAGON,7,5M
17829,HYUNDAI,TUCSON,2005,32490,2.7L,65L,4D WAGON,5,4ASc
17830,HYUNDAI,TUCSON,2005,33200,2.7L,65L,4D WAGON,5,4ASc
15399,HONDA,ACCORD,2005,34250,2.4L,65L,4D SEDAN,5,6M
15972,CITROEN,C3,2005,21490,1.4L,46L,5D HATCHBACK,5,5M
15070,RENAULT,SCENIC,2005,29990,2.0L,60L,5D WAGON,5,4A
15000,ALFA ROMEO,147,2005,59990,3.2L,63L,3D HATCHBACK,5,6M
15839,SUBARU,IMPREZA,2005,28935,2.0L,50L,5D HATCHBACK,5,4A
17751,HYUNDAI,TERRACAN,2005,43590,2.9L,75L,4D WAGON,7,4A
14827,LAND ROVER,DISCOVERY 3,2005,91650,4.4L,86L,4D WAGON,7,6A
14998,ALFA ROMEO,156,2005,47990,2.0L,63L,4D SEDAN,5,5MSel
17802,MAZDA,TRIBUTE,2005,33990,2.3L,62L,4D WAGON,5,4A
16952,SSANGYONG,MUSSO,2005,26990,2.9L,70L,DUAL CAB P/UP,5,5M
16949,SSANGYONG,MUSSO,2005,29990,2.9L,70L,DUAL CAB P/UP,5,5M
15742,SUZUKI,GRAND VITARA,2005,32890,2.5L,66L,4D WAGON,5,4A
15741,SUZUKI,GRAND VITARA,2005,25990,2.0L,56L,2D HARDTOP,5,5M
15136,PEUGEOT,407,2005,55990,2.9L,66L,4D SEDAN,5,6ATip
17780,HYUNDAI,TIBURON,2005,33680,2.7L,55L,2D COUPE,5,4ASc
17797,HYUNDAI,TRAJET,2005,32990,2.7L,75L,4D WAGON,7,4A
15423,HONDA,JAZZ,2005,21690,1.5L,42L,5D HATCHBACK,5,CVT7
15956,CITROEN,C4,2005,36990,2.0L,60L,2D COUPE,5,5M
15141,PEUGEOT,307,2005,31690,1.6L,60L,4D WAGON,5,5M
15965,CITROEN,C3,2005,26990,1.6L,46L,5D HATCHBACK,5,5MSeq
17658,HYUNDAI,SANTA FE,2005,33990,2.7L,65L,4D WAGON,5,4A
17750,HYUNDAI,TERRACAN,2005,37590,3.5L,75L,4D WAGON,7,4A
15088,VOLVO,XC70,2005,64450,2.5L,70L,4D WAGON,5,5AG
17783,HYUNDAI,TIBURON,2005,32990,2.7L,55L,2D COUPE,5,6M
14950,VOLKSWAGEN,GOLF,2005,25490,1.6L,55L,5D HATCHBACK,5,5M
14911,VOLKSWAGEN,GOLF,2005,32290,1.9L,55L,5D HATCHBACK,5,6ADSG
14921,VOLKSWAGEN,GOLF,2005,32290,2.0L,55L,5D HATCHBACK,5,6ATip
14956,VOLKSWAGEN,GOLF,2005,32990,2.0L,55L,5D HATCHBACK,5,6M
14951,VOLKSWAGEN,GOLF,2005,32490,2.0L,55L,5D HATCHBACK,5,6M
15498,HONDA,ODYSSEY,2005,38790,2.4L,65L,5D WAGON,7,5ASeq
15411,HONDA,ODYSSEY,2005,45290,2.4L,65L,5D WAGON,7,5ASeq
15454,HONDA,CRV (4x4),2005,31990,2.4L,58L,4D WAGON,5,5A
15400,HONDA,ACCORD,2005,29990,2.4L,65L,4D SEDAN,5,5A
15336,AUDI,A6,2005,97900,3.0L,80L,4D SEDAN,5,6ATip
14961,VOLKSWAGEN,TOUAREG,2005,78600,2.5L,100L,4D WAGON,5,6ATip
15418,HONDA,CIVIC,2005,23990,1.7L,50L,4D SEDAN,5,4A
15438,HONDA,CIVIC,2005,26950,1.7L,50L,5D HATCHBACK,5,4A
15308,AUDI,A3,2005,47750,2.0L,55L,5D HATCHBACK,5,6ADSG
14970,VOLKSWAGEN,POLO,2005,23990,1.6L,45L,4D SEDAN,5,5M
16948,SSANGYONG,STAVIC,2005,39990,2.7L,0L,4D WAGON,7,5A
17603,TOYOTA,RAV4,2005,36670,2.4L,57L,5D WAGON,5,5M
17586,TOYOTA,RAV4,2005,33450,2.4L,57L,5D WAGON,5,4A
17573,TOYOTA,RAV4,2005,33950,2.4L,57L,5D WAGON,5,4A
15675,TOYOTA,AVENSIS,2005,41740,2.4L,60L,4D WAGON,7,4A
17707,TOYOTA,TARAGO,2005,45490,2.4L,75L,4D WAGON,8,4A
16021,TOYOTA,CAMRY,2005,29000,2.4L,70L,4D SEDAN,5,4A
16026,TOYOTA,CAMRY,2005,29000,2.4L,70L,4D SEDAN,5,4A
16039,TOYOTA,CAMRY,2005,32500,2.4L,70L,4D SEDAN,5,4A
15599,HOLDEN,ASTRA,2005,23990,1.8L,52L,5D HATCHBACK,5,4A
15586,HOLDEN,ASTRA,2005,25990,1.8L,52L,3D COUPE,5,5M
15337,AUDI,A4,2005,49950,2.0L,70L,4D SEDAN,5,CVTM
16687,FORD,FAIRMONT,2005,42965,4.0L,68L,4D SEDAN,5,4ASSS
16774,FORD,FALCON,2005,38600,4.0L,68L,4D SEDAN,5,4ASSS
16702,FORD,FALCON,2005,33115,4.0L,68L,UTILITY,2,4ASSS
16693,FORD,FALCON,2005,39655,4.0L,68L,4D SEDAN,5,4ASSS
16696,FORD,FALCON,2005,40140,4.0L,80L,UTILITY,2,4ASSS
16754,FORD,FALCON,2005,35555,4.0L,68L,4D SEDAN,5,4ASSS
16716,FORD,FALCON,2005,36955,4.0L,93L,4D SEDAN,5,4ASSS
16136,KIA,RIO,2005,14990,1.5L,45L,4D SEDAN,5,5M
16735,FORD,FALCON,2005,39710,4.0L,68L,4D SEDAN,5,4ASSS
16740,FORD,FALCON,2005,47655,4.0L,68L,4D SEDAN,5,6ASSS
16739,FORD,FALCON,2005,39010,4.0L,116L,4D WAGON,5,4ASSS
17275,MAZDA,MAZDA3,2005,24900,2.0L,55L,4D SEDAN,5,5M
17267,MAZDA,MAZDA3,2005,25555,2.0L,55L,4D SEDAN,5,5M
17276,MAZDA,MAZDA3,2005,20790,2.0L,55L,4D SEDAN,5,5M
17272,MAZDA,MAZDA3,2005,29220,2.3L,55L,4D SEDAN,5,5M
16126,KIA,SORENTO,2005,37950,3.5L,80L,4D WAGON,5,5ATip
15012,MERCEDES-BENZ,CLK240,2005,92600,2.6L,70L,2D COUPE,5,5ATSh
15051,MERCEDES-BENZ,CLK320,2005,112200,3.2L,70L,2D COUPE,5,5ATSh
16978,MITSUBISHI,LANCER,2005,19990,2.0L,50L,4D SEDAN,5,5M
16987,MITSUBISHI,LANCER,2005,21990,2.0L,50L,4D SEDAN,5,4A
16844,PROTON,GEN.2,2005,17990,1.6L,50L,5D HATCHBACK,5,5M
16140,KIA,PREGIO,2005,23950,2.7L,70L,2D VAN,3,5M
17372,NISSAN,NAVARA,2005,38840,3.0L,75L,DUAL CAB P/UP,5,5M4x4
17370,NISSAN,NAVARA,2005,39290,3.3L,75L,DUAL CAB P/UP,5,5M
17366,NISSAN,NAVARA,2005,43990,4.0L,80L,DUAL CAB UTILITY,5,6M
15280,MITSUBISHI,380,2005,35990,3.8L,67L,4D SEDAN,5,5ASPM
15274,MITSUBISHI,380,2005,47990,3.8L,67L,4D SEDAN,5,5ASPM
15276,MITSUBISHI,380,2005,46490,3.8L,67L,4D SEDAN,5,5ASPM
17264,MAZDA,MAZDA2,2005,15990,1.5L,45L,5D HATCHBACK,4,5M
17265,MAZDA,MAZDA2,2005,16290,1.5L,45L,5D HATCHBACK,4,5M
14889,BMW,3,2005,40350,1.8L,63L,3D HATCHBACK,5,5M
14857,BMW,3,2005,54500,2.0L,63L,4D SEDAN,5,5M
14851,BMW,3,2005,65300,2.2L,63L,4D SEDAN,5,5AS
14890,BMW,X5,2005,84300,3.0L,93L,4D WAGON,5,6A
14836,BMW,5,2005,89000,2.5L,70L,4D SEDAN,5,6AS
14853,BMW,1,2005,44100,2.0L,50L,5D HATCHBACK,5,6A
14842,BMW,3,2005,57200,2.0L,65L,4D SEDAN,5,6AS
15695,SUZUKI,SWIFT,2005,15990,1.5L,45L,5D HATCHBACK,5,5M
15691,SUZUKI,SWIFT,2005,17990,1.5L,45L,5D HATCHBACK,5,5M
16147,KIA,OPTIMA,2005,27950,2.7L,65L,4D SEDAN,5,4ATip
17302,MAZDA,MAZDA6,2005,40900,2.3L,64L,5D HATCHBACK,5,5AA
17295,MAZDA,MAZDA6,2005,31345,2.3L,64L,4D SEDAN,5,5M
17297,MAZDA,MAZDA6,2005,38940,2.3L,64L,4D SEDAN,5,4AA
17303,MAZDA,MAZDA6,2005,39800,2.3L,64L,5D HATCHBACK,5,5M
17300,MAZDA,MAZDA6,2005,54600,2.3L,60L,4D SEDAN,5,6M
16901,TOYOTA,HILUX,2005,25990,4.0L,76L,UTILITY,3,5M
17079,TOYOTA,LANDCRUISER,2005,73510,4.0L,180L,4D WAGON,8,5A
17014,TOYOTA,LANDCRUISER,2005,56330,4.0L,180L,4D WAGON,8,5A
17493,NISSAN,PATROL,2005,60990,4.2L,125L,4D WAGON,7,5M
17294,MAZDA,MAZDA6,2005,34830,2.3L,64L,4D WAGON,5,4AA
17063,TOYOTA,LANDCRUISER,2005,74200,4.2L,141L,4D WAGON,8,5A
17035,TOYOTA,LANDCRUISER,2005,55290,4.2L,180L,C/CHAS,2,5M4x4
17248,NISSAN,MAXIMA,2005,38990,3.5L,70L,4D SEDAN,5,4A
17240,NISSAN,MAXIMA,2005,43990,3.5L,70L,4D SEDAN,5,4A
15067,RENAULT,SCENIC II,2005,29990,2.0L,60L,5D HATCHBACK,5,6M
15075,RENAULT,SCENIC II,2005,35490,2.0L,60L,5D HATCHBACK,5,6M
15704,SUZUKI,XL-7,2005,41890,2.7L,66L,4D WAGON,7,5A
15745,SUZUKI,XL-7,2005,34990,2.7L,66L,4D WAGON,7,5A
16155,KIA,RIO,2005,15990,1.6L,45L,4D SEDAN,5,5M
17883,HOLDEN,VIVA,2005,19990,1.8L,60L,5D HATCHBACK,5,4A
15689,SUZUKI,GRAND VITARA,2005,30990,2.7L,55L,4D WAGON,5,5M
16216,JEEP,CHEROKEE,2005,46990,3.7L,77L,4D WAGON,5,4A
16203,JEEP,CHEROKEE,2005,39990,3.7L,77L,4D WAGON,5,4A
16195,JEEP,CHEROKEE,2005,39990,3.7L,77L,4D WAGON,5,4A
16146,KIA,SPORTAGE,2005,31990,2.7L,65L,4D WAGON,5,4ATip
16122,KIA,CARNIVAL,2005,32500,2.5L,75L,4D WAGON,7,4A
17022,TOYOTA,LANDCRUISER,2005,72710,3.0L,180L,4D WAGON,8,4A
17072,TOYOTA,LANDCRUISER,2005,55530,3.0L,180L,4D WAGON,8,4A
16145,KIA,CERATO,2005,17990,2.0L,55L,4D SEDAN,5,5M
15188,CHRYSLER,300C,2005,53990,3.5L,68L,4D SEDAN,5,5A
16894,TOYOTA,HILUX,2005,37780,3.0L,66L,DUAL CAB P/UP,5,5M4x4
16822,FORD,FOCUS,2005,22660,2.0L,55L,4D SEDAN,5,4A
16809,FORD,FOCUS,2005,28070,2.0L,55L,4D SEDAN,5,4A
15374,HYUNDAI,ACCENT,2005,16490,1.6L,57L,5D HATCHBACK,5,5M
16819,FORD,FOCUS,2005,20990,2.0L,55L,4D SEDAN,5,5M
16826,FORD,FOCUS,2005,27490,2.0L,55L,5D HATCHBACK,5,5M
15558,DAIHATSU,SIRION,2005,16450,1.3L,40L,5D HATCHBACK,5,5M
15510,DAIHATSU,SIRION,2005,17990,1.3L,0L,5D HATCHBACK,5,5M
16937,TOYOTA,KLUGER,2005,49320,3.3L,72L,4D WAGON,7,5A
16945,TOYOTA,KLUGER,2005,59320,3.3L,72L,4D WAGON,7,5A
16940,TOYOTA,KLUGER,2005,41990,3.3L,72L,4D WAGON,5,5A
16570,LEXUS,RX330,2005,73200,3.3L,72L,4D WAGON,5,5ASeq
16566,LEXUS,RX330,2005,82300,3.3L,72L,4D WAGON,5,5ASeq
16085,TOYOTA,CAMRY,2005,49100,3.0L,70L,4D SEDAN,5,4A
16089,TOYOTA,CAMRY,2005,38500,3.0L,70L,4D SEDAN,5,4A
15659,TOYOTA,AVALON,2005,30990,3.0L,70L,4D SEDAN,5,4A
17819,MITSUBISHI,TRITON,2005,38990,2.8L,75L,DOUBLE CAB UTILITY,5,5M
15095,VOLVO,S40,2005,49950,2.4L,62L,4D SEDAN,5,5AG
15097,VOLVO,V50,2005,52950,2.4L,62L,4D WAGON,5,5AG
15947,SUBARU,LIBERTY,2005,35490,2.0L,64L,4D WAGON,5,4AESS
15893,SUBARU,LIBERTY,2005,34985,2.0L,64L,4D SEDAN,5,4AESS
15928,SUBARU,LIBERTY,2005,39490,2.5L,64L,4D WAGON,5,4AESS
15871,SUBARU,OUTBACK,2005,40490,2.5L,64L,4D WAGON,5,4AESS
15953,SUBARU,LIBERTY,2005,52990,3.0L,64L,4D WAGON,5,5AESS
15350,SAAB,9-Mar,2005,93000,2.0L,62L,2D CONVERTIBLE,4,5ASEN
15936,SUBARU,LIBERTY,2005,52990,2.0L,64L,4D SEDAN,5,5M
15848,SUBARU,IMPREZA,2005,23990,2.0L,50L,4D SEDAN,5,5M
15905,SUBARU,IMPREZA,2005,30440,2.5L,60L,5D HATCHBACK,5,5M
15424,HONDA,MDX,2005,69990,3.5L,73L,4D WAGON,7,5A
17643,JAGUAR,X TYPE,2005,52990,2.1L,61.5L,4D SEDAN,5,5A
15450,HONDA,ACCORD,2005,33500,2.4L,65L,4D SEDAN,5,6M
15211,CHRYSLER,PT CRUISER,2005,35990,2.4L,57L,5D HATCHBACK,5,4A
15894,SUBARU,FORESTER,2005,33490,2.5L,60L,4D WAGON,5,4A
15870,SUBARU,FORESTER,2005,34590,2.5L,60L,4D WAGON,5,5M
15840,SUBARU,IMPREZA,2005,29990,2.0L,60L,4D SEDAN,5,5M
15922,SUBARU,LIBERTY,2005,50990,3.0L,64L,4D SEDAN,5,5AESS
15833,SUBARU,OUTBACK,2005,53490,3.0L,64L,4D WAGON,5,5ASS
15204,CHRYSLER,PT CRUISER,2005,31990,2.4L,57L,5D HATCHBACK,5,4A
15163,PEUGEOT,307,2005,37990,2.0L,60L,5D HATCHBACK,5,5M
15157,PEUGEOT,307,2005,31190,2.0L,60L,5D HATCHBACK,5,4ATip
15859,SUBARU,FORESTER,2005,40490,2.5L,60L,4D WAGON,5,4AESS
17547,NISSAN,PULSAR,2005,19990,1.8L,60L,5D HATCHBACK,5,5M
17551,NISSAN,PULSAR,2005,18990,1.8L,50L,4D SEDAN,5,5M
17531,NISSAN,PULSAR,2005,19990,1.8L,50L,4D SEDAN,5,5M
17348,MAZDA,MX-5,2005,38930,1.8L,48L,2D CONVERTIBLE,2,6M
17342,MAZDA,MX-5,2005,41860,2.0L,50L,2D CONVERTIBLE,2,6M
16526,TOYOTA,ECHO,2005,14490,1.3L,45L,3D HATCHBACK,5,5M
16516,TOYOTA,ECHO,2005,17790,1.5L,45L,4D SEDAN,5,4A
17914,TOYOTA,YARIS,2005,14990,1.3L,42L,3D HATCHBACK,5,5M
17910,TOYOTA,YARIS,2005,18290,1.5L,42L,3D HATCHBACK,5,4A
17918,TOYOTA,YARIS,2005,18290,1.5L,42L,3D HATCHBACK,5,5M
17691,HYUNDAI,SONATA,2005,29990,3.3L,70L,4D SEDAN,5,5ASeq
17681,HYUNDAI,SONATA,2005,31490,2.4L,70L,4D SEDAN,5,4ASeq
17510,TOYOTA,PRIUS,2005,44600,1.5L,45L,5D HATCHBACK,5,CVT
17447,MITSUBISHI,PAJERO,2005,57890,3.2L,90L,4D WAGON,7,5ASPM
17439,MITSUBISHI,PAJERO,2005,56490,3.8L,90L,4D WAGON,7,5ASPM
17405,MITSUBISHI,PAJERO,2005,50390,3.2L,90L,4D WAGON,7,5M
16188,MITSUBISHI,CHALLENGER,2005,47990,3.0L,74L,4D WAGON,5,4A4x4
16489,FORD,COURIER,2005,37990,4.0L,80L,CREW CAB P/UP,5,5M
16369,MINI,COOPER,2005,35100,1.6L,50L,2D HATCHBACK,4,CVT6
17459,NISSAN,PATHFINDER,2005,44990,2.5L,80L,4D WAGON,7,6M
17451,NISSAN,PATHFINDER,2005,51990,2.5L,80L,4D WAGON,7,5A
17631,HOLDEN,RODEO,2005,26290,2.4L,76L,CREW CAB P/UP,5,5M
17617,HOLDEN,RODEO,2005,34490,3.5L,76L,CREW CAB P/UP,5,5M
17626,HOLDEN,RODEO,2005,44990,3.0L,76L,CREW CAB P/UP,5,5M
17633,HOLDEN,RODEO,2005,31990,3.5L,76L,CREW CAB P/UP,5,4A
16256,MITSUBISHI,COLT,2005,18990,1.5L,42L,5D HATCHBACK,5,CVT
15215,CHRYSLER,GRAND VOYAGER,2005,59990,3.3L,75L,4D WAGON,7,4A
16261,MITSUBISHI,COLT,2005,20990,1.5L,42L,5D HATCHBACK,5,CVT
16628,FORD,F250,2005,79950,7.3L,113L,CREW CAB P/UP,5,4A
16898,TOYOTA,HILUX,2005,19950,2.7L,69L,C/CHAS,3,5M
14804,LAND ROVER,DISCOVERY,2005,73950,2.5L,93L,4D WAGON,7,4A
17779,FORD,TERRITORY,2005,49950,4.0L,75L,4D WAGON,5,4ASSS
17769,FORD,TERRITORY,2005,53950,4.0L,75L,4D WAGON,5,4ASSS
17757,FORD,TERRITORY,2005,45250,4.0L,75L,4D WAGON,5,4ASSS
17759,FORD,TERRITORY,2005,49250,4.0L,75L,4D WAGON,5,4ASSS
17771,FORD,TERRITORY,2005,38990,4.0L,75L,4D WAGON,5,4ASSS
17774,FORD,TERRITORY,2005,51820,4.0L,75L,4D WAGON,5,4ASSS
17778,FORD,TERRITORY,2005,46330,4.0L,75L,4D WAGON,5,4ASSS
17766,FORD,TERRITORY,2005,51330,4.0L,75L,4D WAGON,5,6ASSS
17776,FORD,TERRITORY,2005,39490,4.0L,75L,4D WAGON,5,4ASSS
17890,NISSAN,X-TRAIL,2005,33990,2.5L,60L,4D WAGON,5,4A
17895,NISSAN,X-TRAIL,2005,35990,2.5L,60L,4D WAGON,5,5M
17896,NISSAN,X-TRAIL,2005,40490,2.5L,60L,4D WAGON,5,4A
14904,VOLKSWAGEN,TRANSPORTER,2005,43400,2.5L,80L,VAN,2,6ATip
16864,HYUNDAI,GETZ,2005,17553,1.5L,45L,3D HATCHBACK,5,4A
16859,HYUNDAI,GETZ,2005,13990,1.5L,45L,3D HATCHBACK,5,5M
16861,HYUNDAI,GETZ,2005,13490,1.4L,45L,3D HATCHBACK,5,5M
16858,HYUNDAI,GETZ,2005,15490,1.6L,45L,5D HATCHBACK,5,5M
16856,HYUNDAI,GETZ,2005,15353,1.3L,45L,3D HATCHBACK,5,4A
15773,HOLDEN,BARINA,2005,12990,1.6L,45L,3D HATCHBACK,5,5M
15621,HOLDEN,ASTRA,2005,22990,1.8L,52L,4D SEDAN,5,5M
